subject_id,session_id,session_type,stage,image_set,session_number,session_date,plane_name,fov_index,targeted_structure,imaging_depth,frame_rate,scanimage_roi_index,genotype,name,in_capsule
782149,multiplane-ophys_782149_2025-03-28_10-55-25,TRAINING_1_gratings,TRAINING_1,,2,2025-03-28,VISp_6,6,VISp,40,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-28_10-55-25_processed_2026-08-19_00-34-09,True
782149,multiplane-ophys_782149_2025-03-28_10-55-25,TRAINING_1_gratings,TRAINING_1,,2,2025-03-28,VISp_7,7,VISp,310,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-28_10-55-25_processed_2026-08-19_00-34-09,True
782149,multiplane-ophys_782149_2025-03-29_10-10-29,TRAINING_1_gratings,TRAINING_1,,3,2025-03-29,VISp_0,0,VISp,158,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-29_10-10-29_processed_2026-08-19_00-33-54,True
782149,multiplane-ophys_782149_2025-03-29_10-10-29,TRAINING_1_gratings,TRAINING_1,,3,2025-03-29,VISp_1,1,VISp,198,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-29_10-10-29_processed_2026-08-19_00-33-54,True
782149,multiplane-ophys_782149_2025-03-29_10-10-29,TRAINING_1_gratings,TRAINING_1,,3,2025-03-29,VISp_2,2,VISp,114,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-29_10-10-29_processed_2026-08-19_00-33-54,True
782149,multiplane-ophys_782149_2025-03-29_10-10-29,TRAINING_1_gratings,TRAINING_1,,3,2025-03-29,VISp_3,3,VISp,246,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-29_10-10-29_processed_2026-08-19_00-33-54,True
782149,multiplane-ophys_782149_2025-03-29_10-10-29,TRAINING_1_gratings,TRAINING_1,,3,2025-03-29,VISp_4,4,VISp,80,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-29_10-10-29_processed_2026-08-19_00-33-54,True
782149,multiplane-ophys_782149_2025-03-29_10-10-29,TRAINING_1_gratings,TRAINING_1,,3,2025-03-29,VISp_5,5,VISp,276,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-29_10-10-29_processed_2026-08-19_00-33-54,True
782149,multiplane-ophys_782149_2025-03-29_10-10-29,TRAINING_1_gratings,TRAINING_1,,3,2025-03-29,VISp_6,6,VISp,43,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-29_10-10-29_processed_2026-08-19_00-33-54,True
782149,multiplane-ophys_782149_2025-03-29_10-10-29,TRAINING_1_gratings,TRAINING_1,,3,2025-03-29,VISp_7,7,VISp,306,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-29_10-10-29_processed_2026-08-19_00-33-54,True
782149,multiplane-ophys_782149_2025-03-31_12-23-33,TRAINING_1_gratings,TRAINING_1,,4,2025-03-31,VISp_0,0,VISp,160,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-31_12-23-33_processed_2026-08-19_00-34-28,True
782149,multiplane-ophys_782149_2025-03-31_12-23-33,TRAINING_1_gratings,TRAINING_1,,4,2025-03-31,VISp_1,1,VISp,200,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-31_12-23-33_processed_2026-08-19_00-34-28,True
782149,multiplane-ophys_782149_2025-03-31_12-23-33,TRAINING_1_gratings,TRAINING_1,,4,2025-03-31,VISp_2,2,VISp,115,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-31_12-23-33_processed_2026-08-19_00-34-28,True
782149,multiplane-ophys_782149_2025-03-31_12-23-33,TRAINING_1_gratings,TRAINING_1,,4,2025-03-31,VISp_3,3,VISp,245,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-31_12-23-33_processed_2026-08-19_00-34-28,True
782149,multiplane-ophys_782149_2025-03-31_12-23-33,TRAINING_1_gratings,TRAINING_1,,4,2025-03-31,VISp_4,4,VISp,80,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-31_12-23-33_processed_2026-08-19_00-34-28,True
782149,multiplane-ophys_782149_2025-03-31_12-23-33,TRAINING_1_gratings,TRAINING_1,,4,2025-03-31,VISp_5,5,VISp,280,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-31_12-23-33_processed_2026-08-19_00-34-28,True
782149,multiplane-ophys_782149_2025-03-31_12-23-33,TRAINING_1_gratings,TRAINING_1,,4,2025-03-31,VISp_6,6,VISp,40,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-31_12-23-33_processed_2026-08-19_00-34-28,True
782149,multiplane-ophys_782149_2025-03-31_12-23-33,TRAINING_1_gratings,TRAINING_1,,4,2025-03-31,VISp_7,7,VISp,310,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-03-31_12-23-33_processed_2026-08-19_00-34-28,True
782149,multiplane-ophys_782149_2025-04-01_09-42-11,TRAINING_2_gratings_flashed,TRAINING_2,,5,2025-04-01,VISp_0,0,VISp,160,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-01_09-42-11_processed_2026-08-19_00-33-58,True
782149,multiplane-ophys_782149_2025-04-01_09-42-11,TRAINING_2_gratings_flashed,TRAINING_2,,5,2025-04-01,VISp_1,1,VISp,200,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-01_09-42-11_processed_2026-08-19_00-33-58,True
782149,multiplane-ophys_782149_2025-04-01_09-42-11,TRAINING_2_gratings_flashed,TRAINING_2,,5,2025-04-01,VISp_2,2,VISp,115,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-01_09-42-11_processed_2026-08-19_00-33-58,True
782149,multiplane-ophys_782149_2025-04-01_09-42-11,TRAINING_2_gratings_flashed,TRAINING_2,,5,2025-04-01,VISp_3,3,VISp,240,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-01_09-42-11_processed_2026-08-19_00-33-58,True
782149,multiplane-ophys_782149_2025-04-01_09-42-11,TRAINING_2_gratings_flashed,TRAINING_2,,5,2025-04-01,VISp_4,4,VISp,85,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-01_09-42-11_processed_2026-08-19_00-33-58,True
782149,multiplane-ophys_782149_2025-04-01_09-42-11,TRAINING_2_gratings_flashed,TRAINING_2,,5,2025-04-01,VISp_5,5,VISp,280,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-01_09-42-11_processed_2026-08-19_00-33-58,True
782149,multiplane-ophys_782149_2025-04-01_09-42-11,TRAINING_2_gratings_flashed,TRAINING_2,,5,2025-04-01,VISp_6,6,VISp,40,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-01_09-42-11_processed_2026-08-19_00-33-58,True
782149,multiplane-ophys_782149_2025-04-01_09-42-11,TRAINING_2_gratings_flashed,TRAINING_2,,5,2025-04-01,VISp_7,7,VISp,300,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-01_09-42-11_processed_2026-08-19_00-33-58,True
782149,multiplane-ophys_782149_2025-04-02_12-16-24,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,6,2025-04-02,VISp_0,0,VISp,160,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-02_12-16-24_processed_2026-08-19_00-34-02,True
782149,multiplane-ophys_782149_2025-04-02_12-16-24,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,6,2025-04-02,VISp_1,1,VISp,200,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-02_12-16-24_processed_2026-08-19_00-34-02,True
782149,multiplane-ophys_782149_2025-04-02_12-16-24,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,6,2025-04-02,VISp_2,2,VISp,116,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-02_12-16-24_processed_2026-08-19_00-34-02,True
782149,multiplane-ophys_782149_2025-04-02_12-16-24,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,6,2025-04-02,VISp_3,3,VISp,245,9.48,0,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,multiplane-ophys_782149_2025-04-02_12-16-24_processed_2026-08-19_00-34-02,True
