project_name,session_type,stimulus_category,_id,name,subject_id,genotype,date_of_birth,age,sex,species,modality,session_id,session_number,session_date,session_start_time,session_end_time,rig_id,mouse_platform,targeted_structure,n_planes,imaging_depths_um,depth_min_um,depth_max_um,n_coupled_pairs,frame_rate_hz,n_frames,n_rois_total,n_soma_total,n_rois_min,n_rois_max,image_set,n_stimulus_presentations,n_trials,epoch_labels,stimulus_labels,data_level,pipeline_version,n_data_processes,has_original_metadata,raw_matches_processed,processing_date
LearningmFISHTask1A,TRAINING_4_images_A_training,flashed_images,e203194d-f153-4ee3-b8b7-1b144046b530,multiplane-ophys_782149_2025-04-23_08-59-23_processed_2026-08-19_00-34-19,782149,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2024-12-07,137,Male,Mus musculus,pophys|behavior,multiplane-ophys_782149_2025-04-23_08-59-23,15,2025-04-23,08:59:23.393550,10:00:07.690800,MESO.1,disc,VISp,8,35|81|115|155|195|235|270|300,35,300,4,9.48,34542,706,653,74,103,A,4801.0,988.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_5_images_A_epilogue,flashed_images,a99950db-b184-4a08-8982-12da3eb225ef,multiplane-ophys_782149_2025-04-25_09-14-05_processed_2026-08-19_00-35-17,782149,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2024-12-07,139,Male,Mus musculus,pophys|behavior,multiplane-ophys_782149_2025-04-25_09-14-05,16,2025-04-25,09:14:05.367975,10:29:13.546475,MESO.1,disc,VISp,8,35|80|110|155|195|235|270|300,35,300,4,9.48,42733,745,689,73,115,A,4806.0,737.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,OPHYS_4_images_B,novel_images,fc6fe263-1ed3-47cf-aadc-945e50c94065,multiplane-ophys_782149_2025-04-28_10-02-28_processed_2026-08-19_00-34-43,782149,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2024-12-07,142,Male,Mus musculus,pophys|behavior,multiplane-ophys_782149_2025-04-28_10-02-28,17,2025-04-28,10:02:28.224191,11:17:35.368791,MESO.1,disc,VISp,8,40|80|116|160|200|245|270|305,40,305,4,9.48,42721,662,613,65,107,B,4805.0,767.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,OPHYS_4_images_B,novel_images,1ca6d284-9b2e-4570-adf7-a3a7d14bb97e,multiplane-ophys_782149_2025-04-29_09-15-23_processed_2026-08-19_00-34-55,782149,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2024-12-07,143,Male,Mus musculus,pophys|behavior,multiplane-ophys_782149_2025-04-29_09-15-23,18,2025-04-29,09:15:23.174165,10:30:29.868405,MESO.1,disc,VISp,8,30|75|110|155|195|240|270|300,30,300,4,9.48,42717,687,653,69,98,B,4805.0,651.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,OPHYS_6_images_B,novel_extinction,a3d37bd4-4a2d-4c4b-92fe-7cf094ac3900,multiplane-ophys_782149_2025-04-30_11-37-48_processed_2026-08-19_00-34-45,782149,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2024-12-07,144,Male,Mus musculus,pophys|behavior,multiplane-ophys_782149_2025-04-30_11-37-48,19,2025-04-30,11:37:48.704574,12:52:50.928314,MESO.1,disc,VISp,8,40|80|115|160|200|245|270|305,40,305,4,9.48,42670,700,648,70,117,B,4798.0,466.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,OPHYS_6_images_B,novel_extinction,3eb8f5f0-9268-4be2-943b-d0220cca61df,multiplane-ophys_782149_2025-05-01_09-20-00_processed_2026-08-19_00-35-10,782149,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2024-12-07,145,Male,Mus musculus,pophys|behavior,multiplane-ophys_782149_2025-05-01_09-20-00,20,2025-05-01,09:20:00.996768,10:35:06.172498,MESO.1,disc,VISp,8,35|75|105|155|195|240|270|300,35,300,4,9.48,42702,739,674,79,105,B,4802.0,424.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,True,True,2026-08-19
U01BFCT,STAGE_0,natural_movies,83ccce4b-d7de-486f-9078-cdd39cfc669b,multiplane-ophys_782149_2025-05-02_10-55-09_processed_2026-08-19_00-37-40,782149,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2024-12-07,146,Male,Mus musculus,pophys|behavior,multiplane-ophys_782149_2025-05-02_10-55-09,21,2025-05-02,10:55:09.778837,12:11:47.681957,MESO.1,disc,VISp,8,40|81|110|160|200|245|275|310,40,310,4,9.48,43583,705,651,67,107,,137370.0,,ds_warped_15_Session_0_00|ds_warped_15_Session_0_01|ds_warped_15_Session_0_02|ds_warped_15_Session_0_03|ds_warped_15_Session_0_04|ds_warped_15_Session_0_05|ds_warped_15_Session_0_06|ds_warped_15_Session_0_07|ds_warped_15_Session_0_08|ds_warped_15_Session_0_09|ds_warped_15_Session_0_10|ds_warped_15_Session_0_11|ds_warped_15_Session_0_12|ds_warped_15_Session_0_13|ds_warped_15_Session_0_14|ds_warped_15_Session_0_15|ds_warped_15_Session_0_16|ds_warped_15_Session_0_17|ds_warped_15_Session_0_18|ds_warped_15_Session_0_19|ds_warped_15_Session_0_20|ds_warped_15_Session_0_21|ds_warped_15_Session_0_22|ds_warped_15_Session_0_23|ds_warped_15_Session_0_24|ds_warped_15_Session_0_25|ds_warped_15_Session_0_26|ds_warped_15_Session_0_27|ds_warped_15_Session_test_0_0|ds_warped_15_Session_0_28|ds_warped_15_Session_0_29|ds_warped_15_Session_0_30|ds_warped_15_Session_0_31|ds_warped_15_Session_0_32|ds_warped_15_Session_0_33|ds_warped_15_Session_0_34|ds_warped_15_Session_0_35|ds_warped_15_Session_0_36|ds_warped_15_Session_0_37|ds_warped_15_Session_0_38|ds_warped_15_Session_0_39|ds_warped_15_Session_0_40|ds_warped_15_Session_0_41|ds_warped_15_Session_0_42|ds_warped_15_Session_0_43|ds_warped_15_Session_0_44|ds_warped_15_Session_0_45|ds_warped_15_Session_0_46|ds_warped_15_Session_0_47|ds_warped_15_Session_0_48|ds_warped_15_Session_0_49|ds_warped_15_Session_0_50|ds_warped_15_Session_0_51|ds_warped_15_Session_0_52|ds_warped_15_Session_0_53|ds_warped_15_Session_0_54,ds_warped_15_Session_0_00|ds_warped_15_Session_0_01|ds_warped_15_Session_0_02|ds_warped_15_Session_0_03|ds_warped_15_Session_0_04|ds_warped_15_Session_0_05|ds_warped_15_Session_0_06|ds_warped_15_Session_0_07|ds_warped_15_Session_0_08|ds_warped_15_Session_0_09|ds_warped_15_Session_0_10|ds_warped_15_Session_0_11|ds_warped_15_Session_0_12|ds_warped_15_Session_0_13|ds_warped_15_Session_0_14|ds_warped_15_Session_0_15|ds_warped_15_Session_0_16|ds_warped_15_Session_0_17|ds_warped_15_Session_0_18|ds_warped_15_Session_0_19|ds_warped_15_Session_0_20|ds_warped_15_Session_0_21|ds_warped_15_Session_0_22|ds_warped_15_Session_0_23|ds_warped_15_Session_0_24|ds_warped_15_Session_0_25|ds_warped_15_Session_0_26|ds_warped_15_Session_0_27|ds_warped_15_Session_0_28|ds_warped_15_Session_0_29|ds_warped_15_Session_0_30|ds_warped_15_Session_0_31|ds_warped_15_Session_0_32|ds_warped_15_Session_0_33|ds_warped_15_Session_0_34|ds_warped_15_Session_0_35|ds_warped_15_Session_0_36|ds_warped_15_Session_0_37|ds_warped_15_Session_0_38|ds_warped_15_Session_0_39|ds_warped_15_Session_0_40|ds_warped_15_Session_0_41|ds_warped_15_Session_0_42|ds_warped_15_Session_0_43|ds_warped_15_Session_0_44|ds_warped_15_Session_0_45|ds_warped_15_Session_0_46|ds_warped_15_Session_0_47|ds_warped_15_Session_0_48|ds_warped_15_Session_0_49|ds_warped_15_Session_0_50|ds_warped_15_Session_0_51|ds_warped_15_Session_0_52|ds_warped_15_Session_0_53|ds_warped_15_Session_0_54|ds_warped_15_Session_test_0_0,derived,v1,50,True,True,2026-08-19
U01BFCT,STAGE_1,drifting_gratings,5a86ae80-0f4a-40c8-84cf-de38c70f915f,multiplane-ophys_782149_2025-05-05_11-39-29_processed_2026-08-19_00-38-38,782149,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2024-12-07,149,Male,Mus musculus,pophys|behavior,multiplane-ophys_782149_2025-05-05_11-39-29,22,2025-05-05,11:39:29.053104,12:42:05.294844,MESO.1,disc,VISp,8,40|80|115|160|200|240|275|305,40,305,4,9.48,35607,714,662,68,108,,1092.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,True,True,2026-08-19
U01BFCT,STAGE_1,drifting_gratings,6f70fac4-1c2e-48da-adbb-edd71923a39b,multiplane-ophys_782149_2025-05-06_09-18-12_processed_2026-08-19_00-38-34,782149,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2024-12-07,150,Male,Mus musculus,pophys|behavior,multiplane-ophys_782149_2025-05-06_09-18-12,23,2025-05-06,09:18:12.976231,10:20:49.267721,MESO.1,disc,VISp,8,40|80|115|155|200|240|275|305,40,305,4,9.48,35604,726,673,73,103,,1091.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,True,True,2026-08-19
U01BFCT,STAGE_1,drifting_gratings,fc80a253-5ad7-4be4-add2-59a2d052b186,multiplane-ophys_782149_2025-05-07_09-10-44_processed_2026-08-19_00-38-18,782149,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2024-12-07,151,Male,Mus musculus,pophys|behavior,multiplane-ophys_782149_2025-05-07_09-10-44,24,2025-05-07,09:10:44.279123,10:13:20.487643,MESO.1,disc,VISp,8,35|80|115|155|195|240|275|305,35,305,4,9.48,35608,705,652,74,104,,1094.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_0_gratings_autorewards_15min,static_gratings,c622b576-84fd-4fe3-8d2b-91888212e468,multiplane-ophys_788406_2025-05-29_11-29-10_processed_2026-08-19_00-37-07,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,131,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-05-29_11-29-10,1,2025-05-29,11:29:10.973112,11:44:52.221372,MESO.2,disc,VISp,8,40|80|120|160|200|240|280|320,40,320,4,9.42,8960,541,507,53,79,,121.0,120.0,spontaneous,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_1_gratings,static_gratings,2a876166-e548-4a2a-9204-7038970d9224,multiplane-ophys_788406_2025-05-31_12-37-36_processed_2026-08-19_00-38-01,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,133,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-05-31_12-37-36,2,2025-05-31,12:37:36.213670,13:38:17.636530,MESO.2,disc,VISp,8,35|78|120|152|194|238|278|316,35,316,4,9.42,34663,581,552,54,88,,267.0,855.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_1_gratings,static_gratings,e14cee49-9623-4bb3-b707-7ffce4c5050d,multiplane-ophys_788406_2025-06-04_07-29-18_processed_2026-08-19_00-38-20,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,137,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-04_07-29-18,3,2025-06-04,07:29:18.859732,08:29:58.847912,MESO.2,disc,VISp,8,46|88|126|168|206|244|284|322,46,322,4,10.63,39106,607,562,66,93,,240.0,813.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_1_gratings,static_gratings,9c854fea-6ac0-4276-a137-f15057ac1994,multiplane-ophys_788406_2025-06-05_09-20-38_processed_2026-08-19_00-38-04,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,138,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-05_09-20-38,4,2025-06-05,09:20:38.826880,10:21:22.001540,MESO.2,disc,VISp,8,37|81|120|157|195|236|275|312,37,312,4,10.63,39137,573,537,53,84,,231.0,871.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_1_gratings,static_gratings,c8450c66-b8b2-4bb0-9a20-eb6fdeb9a2c9,multiplane-ophys_788406_2025-06-06_09-04-24_processed_2026-08-19_00-38-00,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,139,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-06_09-04-24,5,2025-06-06,09:04:24.795439,10:05:05.384739,MESO.2,disc,VISp,8,34|72|108|150|192|234|274|314,34,314,4,10.63,39109,558,517,56,83,,324.0,583.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_1_gratings,static_gratings,39d5efa5-8bc8-4d5d-b4a4-2cf85b60674d,multiplane-ophys_788406_2025-06-10_08-54-07_processed_2026-08-19_00-39-09,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,143,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-10_08-54-07,6,2025-06-10,08:54:07.495918,09:54:52.572218,MESO.2,disc,VISp,8,42|80|120|154|194|238|272|312,42,312,4,10.63,39157,591,550,58,86,,232.0,919.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_1_gratings,static_gratings,d66e28f9-dc66-4ba7-82f8-acc0479e5e5d,multiplane-ophys_788406_2025-06-11_08-54-38_processed_2026-08-19_00-39-40,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,144,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-11_08-54-38,7,2025-06-11,08:54:38.444037,09:55:23.386277,MESO.2,disc,VISp,8,40|82|114|156|194|232|272|312,40,312,4,10.63,39157,602,566,59,90,,299.0,633.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,False,True,2026-08-19
LearningmFISHTask1A,TRAINING_1_gratings,static_gratings,c395580e-03c3-45ab-8073-619c64e68677,multiplane-ophys_788406_2025-06-13_09-35-46_processed_2026-08-19_00-39-27,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,146,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-13_09-35-46,8,2025-06-13,09:35:46.659299,10:36:29.248819,MESO.2,disc,VISp,8,38|80|116|154|192|230|282|310,38,310,4,10.63,39132,609,570,62,92,,243.0,808.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_1_gratings,static_gratings,981f3211-2622-4c93-aca2-3967cff9f054,multiplane-ophys_788406_2025-06-14_10-03-45_processed_2026-08-19_00-39-12,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,147,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-14_10-03-45,9,2025-06-14,10:03:45.250944,11:04:30.509134,MESO.2,disc,VISp,8,30|72|110|146|188|222|266|308,30,308,4,10.63,39161,564,519,56,92,,236.0,890.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_1_gratings,static_gratings,3d1bc5d9-7bd8-4a8e-8493-9aa34eb27d61,multiplane-ophys_788406_2025-06-17_09-08-48_processed_2026-08-19_00-39-24,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,150,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-17_09-08-48,10,2025-06-17,09:08:48.040950,10:09:32.314970,MESO.2,disc,VISp,8,38|80|120|158|196|232|272|310,38,310,4,10.63,39151,612,572,66,92,,263.0,785.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_1_gratings,static_gratings,7c367be4-1804-41c6-92c3-b2c76bb1b729,multiplane-ophys_788406_2025-06-18_12-47-45_processed_2026-08-19_00-39-09,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,151,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-18_12-47-45,11,2025-06-18,12:47:45.705974,13:48:27.078294,MESO.2,disc,VISp,8,36|72|112|152|192|234|268|308,36,308,4,10.63,39118,583,530,56,84,,287.0,703.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_1_gratings,static_gratings,6268b8a5-5d87-4564-b0a6-eea602493829,multiplane-ophys_788406_2025-06-20_10-38-42_processed_2026-08-19_00-39-59,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,153,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-20_10-38-42,12,2025-06-20,10:38:42.496123,11:39:27.788423,MESO.2,disc,VISp,8,28|68|112|150|192|224|264|304,28,304,4,10.63,39160,676,626,65,107,,259.0,776.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_2_gratings_flashed,flashed_gratings,4b7a2eb1-7ab9-47f2-adbc-3ba9fd427119,multiplane-ophys_788406_2025-06-25_12-18-34_processed_2026-08-19_00-39-31,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,158,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-25_12-18-34,13,2025-06-25,12:18:34.432083,13:19:15.570913,MESO.2,disc,VISp,8,32|74|112|148|194|230|264|306,32,306,4,10.63,39116,585,553,50,84,,4797.0,993.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_2_gratings_flashed,flashed_gratings,db8b874b-b31e-4b6e-acab-a8f6515a0aa7,multiplane-ophys_788406_2025-06-26_12-16-41_processed_2026-08-19_00-39-32,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,159,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-06-26_12-16-41,14,2025-06-26,12:16:41.317601,13:17:25.875981,MESO.2,disc,VISp,8,34|70|122|150|198|236|272|312,34,312,4,10.63,39153,616,569,54,94,,4802.0,829.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,False,True,2026-08-19
LearningmFISHTask1A,TRAINING_3_images_A_10uL_reward,flashed_images,a354ff6c-d3e3-45ce-8f97-8e5de9b9c9ce,multiplane-ophys_788406_2025-07-01_11-50-55_processed_2026-08-19_00-39-19,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,164,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-01_11-50-55,15,2025-07-01,11:50:55.728444,12:51:38.269454,MESO.2,disc,VISp,8,37|78|122|156|192|232|266|304,37,304,4,10.63,39130,565,528,51,81,A,4799.0,690.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_3_images_A_10uL_reward,flashed_images,94d48e08-62ab-493c-87f6-3d152a32147d,multiplane-ophys_788406_2025-07-02_12-17-09_processed_2026-08-19_00-39-49,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,165,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-02_12-17-09,16,2025-07-02,12:17:09.740716,13:17:51.430486,MESO.2,disc,VISp,8,44|82|120|154|200|240|276|318,44,318,4,10.63,39121,616,576,58,91,A,4798.0,637.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_3_images_A_10uL_reward,flashed_images,4c4bf8e3-f1a9-42ab-8575-461644c304df,multiplane-ophys_788406_2025-07-03_12-12-35_processed_2026-08-19_00-41-22,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,166,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-03_12-12-35,17,2025-07-03,12:12:35.771511,13:13:16.843801,MESO.2,disc,VISp,8,44|82|124|166|200|234|268|310,44,310,4,10.63,39115,594,554,53,86,A,4797.0,605.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,False,True,2026-08-19
LearningmFISHTask1A,TRAINING_4_images_A_training,flashed_images,2ac64bed-9d7c-4566-af20-86164e6a8fb4,multiplane-ophys_788406_2025-07-07_10-32-03_processed_2026-08-19_00-42-41,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,170,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-07_10-32-03,18,2025-07-07,10:32:03.290380,11:32:47.382370,MESO.2,disc,VISp,8,40|84|120|154|200|234|270|314,40,314,4,10.63,39147,629,584,57,93,A,4801.0,669.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_5_images_A_epilogue,flashed_images,1fcc04ae-8ab2-41e9-b512-defc2436bbab,multiplane-ophys_788406_2025-07-08_10-15-16_processed_2026-08-19_00-42-55,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,171,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-08_10-15-16,19,2025-07-08,10:15:16.024879,11:30:21.965659,MESO.2,disc,VISp,8,30|64|100|150|182|222|254|300,30,300,4,10.63,48406,611,571,63,89,A,4803.0,558.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_5_images_A_handoff_ready,flashed_images,4e0bec47-141c-4408-94e1-c0368bf7c5ff,multiplane-ophys_788406_2025-07-10_13-36-01_processed_2026-08-19_00-42-46,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,173,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-10_13-36-01,20,2025-07-10,13:36:01.677532,14:51:03.382052,MESO.2,disc,VISp,8,34|64|114|156|186|222|262|304,34,304,4,10.63,48361,543,512,54,77,A,4797.0,603.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_1_images_A,familiar_images,48a4f4a1-8764-413f-a56e-46d67e8a0baf,multiplane-ophys_788406_2025-07-11_12-25-37_processed_2026-08-19_00-42-59,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,174,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-11_12-25-37,21,2025-07-11,12:25:37.940566,13:40:43.998626,MESO.2,disc,VISp,8,34|72|110|152|190|222|272|300,34,300,4,10.63,48407,601,553,57,93,A,4803.0,817.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085|omitted,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_1_images_A,familiar_images,e956cf24-4e64-4a33-8f48-d614999c1bcb,multiplane-ophys_788406_2025-07-14_12-20-34_processed_2026-08-19_00-42-55,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,177,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-14_12-20-34,22,2025-07-14,12:20:34.877536,13:35:40.252856,MESO.2,disc,VISp,8,40|82|116|154|190|232|266|310,40,310,4,10.63,48400,609,569,56,98,A,4802.0,916.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085|omitted,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_4_images_B,novel_images,3a089947-0121-4965-a3b1-ab1ea52c123a,multiplane-ophys_788406_2025-07-15_10-39-07_processed_2026-08-19_00-43-01,788406,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-18,178,Male,Mus musculus,pophys|behavior,multiplane-ophys_788406_2025-07-15_10-39-07,23,2025-07-15,10:39:07.604275,11:54:11.410465,MESO.2,disc,VISp,8,22|66|102|132|174|216|254|292,22,292,4,10.63,48384,634,581,61,96,B,4800.0,785.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,False,True,2026-08-19
